,Cruise ID,Station-Cast #,Target Station,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth [m],Filename,File Flag,Bottle Position,Niskin Flag,Bottle Closure,"Pressure, Digiquartz [db]",Pressure Flag,"Depth [salt water, m]",Latitude [deg],Longitude [deg],"Temperature [ITS-90, deg C]",Temperature 1 Flag,"Temperature, 2 [ITS-90, deg C]",Temperature 2 Flag,Conductivity [S/m],Conductivity 1 Flag,"Conductivity, 2 [S/m]",Conductivity 2 Flag,"Salinity, Practical [PSU]","Salinity, Practical, 2 [PSU]","Oxygen, SBE 43 [ml/l]",Oxygen Flag,"Oxygen Saturation, Garcia & Gordon [ml/l]",Fluorescence [mg/m^3],Fluorescence Flag,"Beam Attenuation, WET Labs C-Star [1/m]","Beam Transmission, WET Labs C-Star [%]",Transmissometer Flag,pH,pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Duplicate Flag,Discrete Chl (ug/l),Discrete Phaeo (ug/l),Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Duplicate Flag,Discrete Phosphate [µmol/L],Discrete Silicate [µmol/L],Discrete Nitrate+Nitrite [µmol/L],Discrete Ammonium [µmol/L],Discrete Nutrients Flag,Discrete Nutrients Duplicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Duplicate Flag,Discrete Alkalinity [µmol/kg],Discrete Alkalinity Flag,Discrete DIC [µmol/kg],Discrete DIC Flag,Discrete pCO2 [µatm],Discrete pCO2 Analysis Temp [C],Discrete pCO2 Flag,Discrete pH [Total Scale],Discrete pH Analysis Temp [C],Discrete pH Flag,Calculated Alkalinity [µmol/kg],Calculated DIC [µmol/kg],Calculated pCO2 [µatm],Calculated pH,Calculated CO2aq [µmol/kg],Calculated bicarb [µmol/kg],Calculated CO3 [µmol/kg],Calculated Omega-C,Calculated Omega-A,Comments,Chl Comments
41,KN 217,6,PMCI,40 08.09 N,070 46.58 W,2014-04-16T13:28:19Z,6,0000000000000100,136,ctd\kn217006.hex,0000000000000100,2,0000000000000100,Apr 16 2014 13:33:48,131.244,0000000000000100,130.195,40.13484,-70.77741,11.0501,0000000000000100,11.0499,0000000000000100,3.925986,0000000000000100,3.926241,0000000000000100,35.1122,35.1149,4.6404,0000000000000100,6.16958,-9999999,-9999999,0.2848,93.1285,0000000000000100,-9999999,-9999999,4.892,0000000000000100,0000000000000100,0.126328619493808,0.265827121392462,-9999999,0000000000000100,0000000000000100,0.966365384615385,7.40984764542936,13.0335835524743,0.352530172534717,0000000000000100,0000000000000100,35.1146,0000000000000100,0000000000000100,2317.12942071641,0000000000000100,2142.44636781714,0000000000000100,-9999999,-9999999,-9999999,7.79594527777778,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
42,KN 217,6,PMCI,40 08.09 N,070 46.58 W,2014-04-16T13:28:19Z,6,0000000000000100,136,ctd\kn217006.hex,0000000000000100,3,0000000000000100,Apr 16 2014 13:38:01,47.262,0000000000000100,46.894,40.13466,-70.778,5.4918,0000000000000100,5.4886,0000000000000100,3.236525,0000000000000100,3.23641,0000000000000100,33.2204,33.2223,6.781,0000000000000100,7.07491,-9999999,-9999999,0.1016,97.4932,0000000000000100,-9999999,-9999999,7.05,0000000000000100,0000000000000100,0.109635194774983,0.08692961195325,-9999999,0000000000000100,0000000000000100,0.695115384615385,1.01690304709141,4.30951757112121,1.37327431617338,0000000000000100,0000000000000100,33.2246,0000000000000100,0000000000000100,2233.01687447132,0000000000000100,2072.44095948133,0000000000000100,-9999999,-9999999,-9999999,7.78675527777778,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
43,KN 217,6,PMCI,40 08.09 N,070 46.58 W,2014-04-16T13:28:19Z,6,0000000000000100,136,ctd\kn217006.hex,0000000000000100,4,0000000000000100,Apr 16 2014 13:38:09,47.392,0000000000000100,47.023,40.13466,-70.77803,5.4733,0000000000000100,5.4766,0000000000000100,3.234624,0000000000000100,3.235308,0000000000000100,33.217,33.2215,6.787,0000000000000100,7.07817,-9999999,-9999999,0.1004,97.5219,0000000000000100,-9999999,-9999999,7.063,0000000000000100,0000000000000100,0.124473794525049,0.070035382975673,-9999999,0000000000000100,0000000000000100,0.688557692307693,0.998385041551246,4.55071671049486,1.58538992846122,0000000000000100,0000000000000100,33.216,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
44,KN 217,6,PMCI,40 08.09 N,070 46.58 W,2014-04-16T13:28:19Z,6,0000000000000100,136,ctd\kn217006.hex,0000000000000100,5,0000000000000100,Apr 16 2014 13:39:54,22.865,0000000000000100,22.688,40.13484,-70.77857,6.7606,0000000000000100,6.7615,0000000000000100,3.339188,0000000000000100,3.339426,0000000000000100,33.1403,33.1421,6.9292,0000000000000100,6.87196,-9999999,-9999999,0.3084,92.5802,0000000000000100,-9999999,-9999999,7.269,0000000000000100,0000000000000100,1.53253911146968,0.291144332745809,-9999999,0000000000000100,0000000000000100,0.507326923076923,1.26610249307479,2.56210184078413,1.07103446486183,0000000000000100,0000000000000100,33.1419,0000000000000100,0000000000000100,2227.5739578607,0000000000000100,2055.97976719563,0000000000000100,-9999999,-9999999,-9999999,7.82347694444445,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
45,KN 217,6,PMCI,40 08.09 N,070 46.58 W,2014-04-16T13:28:19Z,6,0000000000000100,136,ctd\kn217006.hex,0000000000000100,6,0000000000000100,Apr 16 2014 13:40:01,22.59,0000000000000100,22.416,40.13484,-70.77862,6.7135,0000000000000100,6.7249,0000000000000100,3.335537,0000000000000100,3.336572,0000000000000100,33.1458,33.1462,6.9351,0000000000000100,6.87919,-9999999,-9999999,0.2972,92.8401,0000000000000100,-9999999,-9999999,7.276,0000000000000100,0000000000000100,1.52897733911156,0.342356709740897,-9999999,0000000000000100,0000000000000100,0.526403846153846,1.02907202216067,2.89531914893617,1.14273551690279,0000000000000100,0000000000000100,33.1429,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
46,KN 217,6,PMCI,40 08.09 N,070 46.58 W,2014-04-16T13:28:19Z,6,0000000000000100,136,ctd\kn217006.hex,0000000000000100,7,0000000000000100,Apr 16 2014 13:41:45,3.032,0000000000000100,3.009,40.13514,-70.77919,6.8373,0000000000000100,6.8388,0000000000000100,3.343801,0000000000000100,3.344175,0000000000000100,33.1267,33.1293,6.9549,0000000000000100,6.86043,-9999999,-9999999,0.3757,91.035,0000000000000100,-9999999,-9999999,7.254,0000000000000100,0000000000000100,1.61119120259166,0.277200195169932,-9999999,0000000000000100,0000000000000100,0.505538461538461,1.13594736842106,2.65412000956251,0.927632360779913,0000000000000100,0000000000000100,33.1298,0000000000000100,0000000000000100,2227.49637322855,0000000000000100,2049.11508472439,0000000000000100,-9999999,-9999999,-9999999,7.82314694444444,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
47,KN 217,6,PMCI,40 08.09 N,070 46.58 W,2014-04-16T13:28:19Z,6,0000000000000100,136,ctd\kn217006.hex,0000000000000100,8,0000000000000100,Apr 16 2014 13:41:52,2.975,0000000000000100,2.953,40.13518,-70.7792,6.8395,0000000000000100,6.8401,0000000000000100,3.344084,0000000000000100,3.344336,0000000000000100,33.1276,33.1298,6.9536,0000000000000100,6.86003,-9999999,-9999999,0.3188,92.3401,0000000000000100,-9999999,-9999999,7.241,0000000000000100,0000000000000100,1.69440767416298,0.351436175067516,-9999999,0000000000000100,0000000000000100,0.498384615384616,0.996797783933518,2.50679799187187,0.801657595735728,0000000000000100,0000000000000100,33.131,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
48,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,1,0000000000000100,Apr 16 2014 17:35:19,114.559,0000000000000100,113.648,40.12152,-70.58949,12.0162,0000000000000100,12.0218,0000000000000100,4.051924,0000000000000100,4.05282,0000000000000100,35.4427,35.4461,4.9997,0000000000000100,6.03257,-9999999,-9999999,0.1019,97.485,0000000000000100,-9999999,-9999999,5.308,0000000000000100,0000000000000100,0.107928816510365,0.185497539548286,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,35.388,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
49,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,2,0000000000000100,Apr 16 2014 17:35:31,114.794,0000000000000100,113.882,40.12152,-70.58959,12.066,0000000000000100,12.0812,0000000000000100,4.059124,0000000000000100,4.061403,0000000000000100,35.4656,35.4734,4.9739,0000000000000100,6.02543,-9999999,-9999999,0.0993,97.5489,0000000000000100,-9999999,-9999999,5.331,0000000000000100,0000000000000100,0.112943801476011,0.183181980837989,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,35.4101,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
50,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,3,0000000000000100,Apr 16 2014 17:38:34,99.729,0000000000000100,98.94,40.12124,-70.59094,10.996,0000000000000100,10.9965,0000000000000100,3.911371,0000000000000100,3.911617,0000000000000100,35.032,35.034,5.3997,0000000000000100,6.17983,-9999999,-9999999,0.128,96.8524,0000000000000100,-9999999,-9999999,5.69,0000000000000100,0000000000000100,0.315320244688909,0.3007678716198,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,35.0238,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
51,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,4,0000000000000100,Apr 16 2014 17:38:41,99.088,0000000000000100,98.304,40.12124,-70.59101,10.8667,0000000000000100,10.8616,0000000000000100,3.8934,0000000000000100,3.892689,0000000000000100,34.9758,34.9735,5.4544,0000000000000100,6.19911,-9999999,-9999999,0.1405,96.5479,0000000000000100,-9999999,-9999999,5.702,0000000000000100,0000000000000100,0.401544540533889,0.334382386059485,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,34.9941,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
52,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,5,0000000000000100,Apr 16 2014 17:42:18,60.649,0000000000000100,60.174,40.12114,-70.59272,8.0188,0000000000000100,8.0176,0000000000000100,3.505052,0000000000000100,3.505242,0000000000000100,33.7072,33.7104,6.6039,0000000000000100,6.65278,-9999999,-9999999,0.2693,93.4887,0000000000000100,-9999999,-9999999,6.883,0000000000000100,0000000000000100,1.37427690257281,0.417508889538099,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,33.7124,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
53,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,6,0000000000000100,Apr 16 2014 17:42:25,60.452,0000000000000100,59.979,40.12112,-70.5928,8.0066,0000000000000100,8.0038,0000000000000100,3.503952,0000000000000100,3.50378,0000000000000100,33.7072,33.7081,6.5811,0000000000000100,6.6546,-9999999,-9999999,0.268,93.519,0000000000000100,-9999999,-9999999,6.896,0000000000000100,0000000000000100,1.34349484223573,0.353166122214947,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,33.7112,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
54,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,7,0000000000000100,Apr 16 2014 17:46:58,6.698,0000000000000100,6.647,40.12107,-70.59495,6.7589,0000000000000100,6.7586,0000000000000100,3.338256,0000000000000100,3.338449,0000000000000100,33.1396,33.142,6.9318,0000000000000100,6.87227,-9999999,-9999999,0.2455,94.0482,0000000000000100,-9999999,-9999999,7.234,0000000000000100,0000000000000100,1.12693149453206,0.195505813782973,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,33.1454,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
55,KN 217,7,PMCI,40 07.27 N,070 35.20 W,2014-04-16T17:29:43Z,7,0000000000000100,122,ctd\kn217007.hex,0000000000000100,8,0000000000000100,Apr 16 2014 17:47:05,6.551,0000000000000100,6.501,40.12108,-70.595,6.7625,0000000000000100,6.7622,0000000000000100,3.339126,0000000000000100,3.339269,0000000000000100,33.1458,33.1477,6.9464,0000000000000100,6.87141,-9999999,-9999999,0.2481,93.986,0000000000000100,-9999999,-9999999,7.233,0000000000000100,0000000000000100,1.05374110387295,0.229169807551113,-9999999,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999.0,-9999999,-9999999,33.1555,-9999999,-9999999,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
56,KN 217,8,PMCI,40 13.56 N,070 53.01 W,2014-04-17T01:09:51Z,8,0000000000000100,109,ctd\kn217008.hex,0000000000000100,1,0000000000000100,Apr 17 2014 01:14:44,125.022,0000000000000100,124.024,40.22608,-70.88358,10.5964,0000000000000100,10.5998,0000000000000100,3.860961,0000000000000100,3.861658,0000000000000100,34.8964,34.9002,5.2965,0000000000000100,6.23821,-9999999,-9999999,0.3894,90.7244,0000000000000100,-9999999,-9999999,5.678,0000000000000100,0000000000000100,0.165624406589224,0.244615812320543,-9999999,0000000000000100,0000000000000100,0.822692307692308,4.18930193905817,9.71953526177385,0.999831336793377,0000000000000100,0000000000000100,34.8987,0000000000000100,0000000000000100,2310.09396209151,0000000000000100,2120.08309520913,0000000000000100,-9999999,-9999999,-9999999,7.82568027777778,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
57,KN 217,8,PMCI,40 13.56 N,070 53.01 W,2014-04-17T01:09:51Z,8,0000000000000100,109,ctd\kn217008.hex,0000000000000100,2,0000000000000100,Apr 17 2014 01:14:48,124.389,0000000000000100,123.396,40.22606,-70.88355,10.5998,0000000000000100,10.6018,0000000000000100,3.861351,0000000000000100,3.861836,0000000000000100,34.8974,34.9003,5.3015,0000000000000100,6.23772,-9999999,-9999999,0.3835,90.8566,0000000000000100,-9999999,-9999999,5.592,0000000000000100,0000000000000100,0.158762991244797,0.229122580841913,-9999999,0000000000000100,0000000000000100,0.825673076923077,4.52050969529086,10.495183361224,0.485475873193996,0000000000000100,0000000000000100,34.8985,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
58,KN 217,8,PMCI,40 13.56 N,070 53.01 W,2014-04-17T01:09:51Z,8,0000000000000100,109,ctd\kn217008.hex,0000000000000100,3,0000000000000100,Apr 17 2014 01:17:52,62.407,0000000000000100,61.918,40.22609,-70.88356,5.019,0000000000000100,4.9874,0000000000000100,3.190087,0000000000000100,3.187057,0000000000000100,33.1504,33.147,6.6398,0000000000000100,7.15809,-9999999,-9999999,0.0907,97.7573,0000000000000100,-9999999,-9999999,6.896,0000000000000100,0000000000000100,0.132294137636571,0.139907619412571,-9999999,0000000000000100,0000000000000100,0.662923076923077,1.01002493074792,2.82746736791776,2.2794959461355,0000000000000100,0000000000000100,33.16,0000000000000100,0000000000000100,2231.35920170579,0000000000000100,2072.34786788514,0000000000000100,-9999999,-9999999,-9999999,7.78305361111111,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
59,KN 217,8,PMCI,40 13.56 N,070 53.01 W,2014-04-17T01:09:51Z,8,0000000000000100,109,ctd\kn217008.hex,0000000000000100,4,0000000000000100,Apr 17 2014 01:18:02,62.216,0000000000000100,61.729,40.22608,-70.88356,5.0033,0000000000000100,5.0102,0000000000000100,3.188465,0000000000000100,3.189185,0000000000000100,33.1474,33.1489,6.6371,0000000000000100,7.16091,-9999999,-9999999,0.0913,97.743,0000000000000100,-9999999,-9999999,6.902,0000000000000100,0000000000000100,0.104120850273269,0.104209153523057,-9999999,0000000000000100,0000000000000100,0.606288461538462,0.610036011080333,2.24189720296438,2.68878945153598,0000000000000100,0000000000000100,33.1612,0000000000000100,0000000000000100,2226.8543747479,0000000000000100,2072.66356232917,0000000000000100,-9999999,-9999999,-9999999,7.78489527777778,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
60,KN 217,8,PMCI,40 13.56 N,070 53.01 W,2014-04-17T01:09:51Z,8,0000000000000100,109,ctd\kn217008.hex,0000000000000100,5,0000000000000100,Apr 17 2014 01:20:02,22.515,0000000000000100,22.34,40.2261,-70.88356,6.6871,0000000000000100,6.6938,0000000000000100,3.329282,0000000000000100,3.330075,0000000000000100,33.1025,33.1047,6.997,0000000000000100,6.88537,-9999999,-9999999,0.2189,94.6758,0000000000000100,-9999999,-9999999,7.26,0000000000000100,0000000000000100,0.864432191632899,0.265777361149694,-9999999,0000000000000100,0000000000000100,0.403,0.377767313019391,1.55408462825723,1.45493384766447,0000000000000100,0000000000000100,33.1267,0000000000000100,0000000000000100,2224.33362726841,0000000000000100,2044.84410877854,0000000000000100,-9999999,-9999999,-9999999,7.83799027777778,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
61,KN 217,8,PMCI,40 13.56 N,070 53.01 W,2014-04-17T01:09:51Z,8,0000000000000100,109,ctd\kn217008.hex,0000000000000100,6,0000000000000100,Apr 17 2014 01:20:10,22.113,0000000000000100,21.942,40.2261,-70.88356,6.6832,0000000000000100,6.6889,0000000000000100,3.329044,0000000000000100,3.329745,0000000000000100,33.1038,33.106,6.9874,0000000000000100,6.88592,-9999999,-9999999,0.2156,94.7538,0000000000000100,-9999999,-9999999,7.271,0000000000000100,0000000000000100,0.962503767571869,0.292988548900569,-9999999,0000000000000100,0000000000000100,0.491826923076923,0.727493074792244,2.40734401147501,0.711533356712021,0000000000000100,0000000000000100,33.1261,0000000000000100,0000000000000100,-9999999.0,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999.0,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
62,KN 217,8,PMCI,40 13.56 N,070 53.01 W,2014-04-17T01:09:51Z,8,0000000000000100,109,ctd\kn217008.hex,0000000000000100,7,0000000000000100,Apr 17 2014 01:21:43,3.209,0000000000000100,3.184,40.22608,-70.88356,6.6949,0000000000000100,6.6949,0000000000000100,3.328743,0000000000000100,3.328989,0000000000000100,33.0983,33.101,7.0207,0000000000000100,6.8843,-9999999,-9999999,0.209,94.9085,0000000000000100,-9999999,-9999999,7.298,0000000000000100,0000000000000100,1.00160548312948,0.350354159835979,-9999999,0000000000000100,0000000000000100,0.394653846153846,0.377767313019391,1.9031030360985,1.79601176883154,0000000000000100,0000000000000100,33.1029,0000000000000100,0000000000000100,2224.61747535024,0000000000000100,2045.67807989656,0000000000000100,-9999999,-9999999,-9999999,7.83799861111111,25,0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,
